"loc","FDiv","FEve","FDis","Q","sp_rich","Latitude","Longitude"
171,0.90994913820645,0.74934604566935,4.99809571260443,5.96341440116782,2.03808588248823,50.725,15.65
172,0.728711146880355,0.620710618493503,3.70613722971482,4.22083533683444,1.50742482431966,49.370833,14.097222
173,0.858296527170346,0.621664476406975,3.80626104298714,4.51933339472925,2.27325210527663,49.083333,14.480556
174,0.738084115833927,0.677466662464174,3.80727807204451,5.07480830459427,2.5932388173597,50.094444,16.358333
175,0.824466990499384,0.735793332858141,3.39761477020797,4.03675652569714,2.12518558184394,49.533333,18.666667
176,0.825266998371227,0.595798443150225,3.87699738857075,4.80870374673827,2.51269125591375,49.518056,18.048611
177,0.858793651367805,0.723207220582777,3.8648066557984,4.70578948572335,2.73427261175708,50.039444,17.170278
178,0.885352774628555,0.79596812981223,4.44970377618647,5.49404090784901,2.54869583238746,50.041667,17.161944
179,0.872935200320596,0.729140028514343,3.9392893065573,4.79040476930018,2.57646888884962,50.047778,17.166111
180,0.84065990877115,0.740433863098296,4.39944783183501,5.51945706879543,2.65944862791967,50.044167,17.165278
181,0.675095154550397,0.570332265347176,3.20859335456316,4.2185111814898,2.8417513608056,48.876389,14.403333
182,0.690848630525917,0.694834268682736,3.16947412719573,4.21419694615679,3.06408641010105,49.458889,13.213611
183,0.83670348482031,0.379275859893977,3.38500016073518,4.18792857958745,2.82294921021995,49.458889,13.213611
184,0.851406198416403,0.667012364518707,3.56738455624423,4.41578419980754,2.45132983383759,49.343056,13.015
185,0.920913798970846,0.714208359701505,3.68262370697249,4.22449786379756,1.6499108569992,49.395278,13.075
186,0.835354687297728,0.311461478566879,2.3175363407651,2.41436449934586,1.00967172584122,47.299167,25.119167
187,0.783035203248589,0.643123089016672,3.59092184502607,4.46470880008198,2.33872325788431,48.3687,-3.724271
188,0.870904954465712,0.740540473113075,3.83472250222964,4.72766821883502,2.49696563924097,47.808,-2.909771
189,0.648659645732318,0.49782138055718,3.00428386000944,3.91874918272966,2.65961024578097,49.4046,0.656029
190,0.957934893050782,0.456186930379471,2.91089739400328,3.35887987331085,1.64059519915529,43.2423,5.584429
191,0.799737561925895,0.793998829104454,2.8317443134369,3.86462992521201,3.3499013930091,43.7805,3.815929
192,0.801669646031482,0.71152697915649,3.30523667489922,4.34889783183021,2.53065655926708,43.497,4.356829
193,0.832039796381774,0.709739239315898,4.41215017807082,5.27920089504767,1.73011996385635,45.7848,1.847629
194,0.917004537439185,0.594265082085849,3.33270794096288,3.79349630878337,1.24897708078476,45.792,1.851229
195,0.87029661360644,0.634776143986278,2.69186609710837,3.05350764113938,1.12863000686447,48.4488,7.052329
196,0.778052500552688,0.577350312782384,2.94475623107558,3.35819419817241,1.24657721486993,48.3885,7.233229
197,0.720472908804938,0.498490283831059,2.4898911349179,3.27201854900615,1.77243083364552,48.4785,7.404229
198,0.900039434203988,0.633178588066778,3.61552018787047,4.15049587554633,1.47415614392585,48.0645,7.027129
199,0.925792283146039,0.579044979452486,1.95541237944648,2.18010863145431,0.83544746952365,48.0456,7.019929
200,0.629682974465312,0.444199647546286,3.53042737618569,3.99546097837319,1.39768591608557,48.429,7.378129
201,0.915406648165291,0.83969821523477,3.22090664907559,3.59509007537648,1.94721140767261,48.5415,7.200829
202,0.935966981242325,0.553166325682668,2.34700206139495,2.80815855554026,1.18130977302365,48.0321,6.693229
203,0.807527450525203,0.630086443454554,4.907361437587,5.64837709412194,1.62234602966802,48.1977,7.104529
204,0.793005117090162,0.567150074056234,1.79523216720883,2.37546127991473,1.8993846520231,48.1059,6.635629
205,0.858848284230951,0.624059348428799,3.11434720691763,4.05846003029717,2.46942989989887,47.8377,6.697729
206,0.873723669956658,0.656121194706338,3.04504872089766,3.74026037459909,2.00269667976421,47.8368,6.695029
207,0.823734353591087,0.611893933515024,4.10681011516338,5.11975533070884,2.45240785637818,47.9016,6.891229
208,0.952135589090081,0.563730648445849,1.77171533973088,2.4716580066216,1.4109291179617,47.7558,6.623929
209,0.602162396594095,0.700244167386911,1.13983142697261,1.44292205175366,1.21057800716389,47.7315,6.631129
210,0.873124430979478,0.691847018297661,4.11504302543906,5.06401755544722,1.92226241467996,47.8017,6.809329
211,0.833919315633165,0.677267950521835,3.18948886338724,3.79398823184567,2.2903785425713,47.9151,6.895729
212,0.891528992650541,0.552427880635264,2.776427794928,3.53809846365132,1.7297949924445,48.5388,6.805729
213,0.836384284306257,0.769949986075632,3.83163779364166,4.87503395210312,2.82527735023638,42.462,2.349829
214,0.826084057258586,0.558870775261648,2.35455736859083,2.84378766553824,1.63128254577584,43.1055,0.951229
215,0.443939051364938,0.702002052473651,1.59899412978644,2.22736387164664,1.39530910452698,43.1397,0.854929
216,0.910187254850178,0.733332505386785,4.32174437926205,4.77638271088285,1.46222182532802,43.164,0.063829
217,0.885937716668516,0.354967529251425,2.18566092586321,2.65000267918031,1.18442153976392,43.1361,0.063829
218,0.822646177776114,0.478726846289446,4.98982875665723,5.7013496894124,1.49300289056303,43.0623,0.390529
219,0.809846659917243,0.632827893965096,5.27471168417849,6.59716322447376,1.63967824844761,43.0452,0.324829
220,0.784511423649344,0.725212475618079,4.66679120044992,5.26293703258732,1.37724550872377,43.065,0.390529
221,0.472760356497952,0.649936670672949,1.89300360285755,2.73174367185823,2.08134999059019,43.1172,1.311229
222,0.834980870148719,0.600945128360251,2.32664083857079,2.99785335293637,2.10527999227504,43.0497,0.327529
223,0.469930665283472,0.630028811621397,1.59901603323512,2.10438285225581,0.840757460789492,43.0524,0.323029
224,0.523103908428645,0.581741740191803,1.70035232873038,2.27631996218252,1.27859838544009,43.1181,-0.090071
225,0.523845019340807,0.527774324088253,1.71673254242608,2.38607903474394,1.48869496235791,43.1199,-0.091871
226,0.897619608422584,0.695524498460108,2.56426263598147,3.24925989486312,1.85140078228676,43.0515,-0.036971
227,0.860472400145027,0.634301112586953,5.64847435154178,6.55871025545298,2.22630819814065,43.1469,-0.011771
228,0.804818170150942,0.668131931774112,3.02817473269079,3.94567401105355,2.03042057368878,43.1433,-0.015371
229,0.776681151681061,0.716177339967067,3.01210715627675,3.81267420500916,2.27006228998426,43.1424,-0.014471
230,0.870847601259591,0.773223725993387,3.13744642517377,4.0714817842546,2.52953721444031,43.1532,0.054829
231,0.837929811308076,0.56575417026137,3.02326216987056,3.3462981520945,1.20994379947573,43.1568,0.062929
232,0.521711644882654,0.633728024394472,2.94323454848689,4.11066598922674,2.20915600140453,43.1325,0.156529
233,0.921219767590895,0.672261738216138,2.38821640336674,2.96241266104877,1.8652493755116,43.1343,0.152929
234,0.838984213682035,0.211269755822454,1.94395392859387,2.232838503887,0.975954815052778,43.1433,0.162829
235,0.89262214765471,0.720263410327226,5.23262726036218,6.63257543744106,2.66532503642779,43.1325,0.153829
236,0.76244250331628,0.617650336911513,3.10607849718638,4.1491718246725,2.7403237902011,43.0659,1.086229
237,0.758721370071463,0.649414654922018,4.26492197029384,5.13861083493283,1.75953955696582,43.0776,1.098829
238,0.681068451217317,0.615589736178324,2.76983162816902,3.46463946288611,2.16588196870956,43.0245,0.874729
239,0.855542418540976,0.772452236031133,5.04177581229534,5.88282424335683,1.37739079910695,43.0587,1.226629
240,0.83560096100536,0.772179193069255,2.66097974387491,3.56905462669697,3.04821667076083,42.9138,1.841329
241,0.82196823686459,0.608516783811699,3.93814443081985,5.27911526001766,2.35287816855625,43.0641,1.216729
242,0.831407404690211,0.633916182379131,3.16194134974286,4.03434915629129,1.91369388377805,43.0434,0.300529
243,0.683937224121461,0.649810720584103,3.93041480722583,5.03910269814164,1.658494259085,43.0749,0.368929
244,0.606621699265336,0.511366460989663,2.9576155421613,3.91792188596517,1.83080462523361,43.0668,0.377929
245,0.92570122585339,0.685165614244453,2.03101864722294,2.4404404513935,1.58918698027415,43.0452,0.300529
246,0.705007123998229,0.645253816470892,2.61344630960229,3.48877819617533,2.61131857413124,43.1091,0.244729
247,0.615173146576022,0.227788065718326,2.37390323420408,3.12523798855417,1.49128675589566,43.0191,1.062829
248,0.774331902782055,0.613020336309077,2.81098208090251,3.74889944799364,2.61985717422291,43.0263,1.061929
249,0.632824856228168,0.368936247606634,2.51861560769306,3.28584276435983,1.6634156228263,43.056,1.038529
250,0.764774967237464,0.762269101963293,4.19395763871024,5.54805967434452,2.58730725102602,43.0659,1.035829
251,0.814352034294822,0.742800318430508,5.16015887789031,6.49098370370448,2.24574195141389,43.065,1.040329
252,0.720067748196465,0.729352632707878,2.39883127266178,3.2451939629967,2.61200599332848,43.0686,1.034929
253,0.898654240716838,0.664700947431324,5.33338592899151,6.20547385876645,1.62327078409139,43.0785,0.800029
254,0.633422239768445,0.661290455774882,2.17765089373717,3.00731237522676,2.4972021341671,43.0713,1.004329
255,0.629915857427523,0.63175820450916,2.45407640605167,3.17282413145508,2.03510654890595,43.0713,1.002529
256,0.599389623615622,0.584620658875752,2.59469093503068,3.48761808319484,2.17957302581348,43.074,1.004329
257,0.745778556816175,0.68840661907555,3.40195466634255,4.30719085768144,2.81019846063406,43.0767,1.005229
258,0.664812625092332,0.70718665154187,2.78617050743568,3.6357363954284,2.04203777146671,43.0758,1.005229
259,0.442243833807,0.727322213351644,1.84419942189534,2.6410417892519,2.31387159932795,43.0659,1.000729
260,0.717472238171512,0.64911157492306,3.27324894043519,3.98159159803227,1.89009838391415,43.0785,0.800029
261,0.783704762829107,0.765041605360057,4.62530487589921,6.13176597162558,2.57622385825792,43.0722,0.808129
262,0.668332707590229,0.685844671086271,1.84452083324982,2.5372695177033,2.67513756939112,43.0767,0.821629
263,0.721703544354729,0.707596238802579,5.38536421916642,6.36873701957779,1.74442384779278,43.0749,0.827029
264,0.78128841207564,0.795766003701454,1.93635326989518,2.45275850276471,2.06717400991889,43.0731,0.820729
265,0.663064407669603,0.580119609835763,2.31614597374013,3.11603256808457,2.45197978357198,43.0749,0.818029
266,0.710013976322006,0.788463225430404,2.50303070389201,3.35354828613352,2.68345103671368,43.0686,0.819829
267,0.664930960585041,0.791818766885791,2.37514293718546,3.27679706765675,2.69482980659404,43.0884,0.769429
268,0.742141638254715,0.677456410446346,2.70507682802598,3.47259010802297,2.46149203270247,43.0767,0.800929
