"loc","Latitude","Longitude"
1159,46.397694,14.711194
1160,46.017086,14.482625
1161,45.605,14.445983
1162,46.156158,14.111131
1163,45.590439,14.735414
1164,46.347292,14.595192
1165,46.157297,14.128267
1166,46.337228,14.596164
1167,46.337025,14.597069
1168,46.249122,14.846656
1169,46.447169,13.734917
1170,46.408372,13.877256
1171,46.444217,13.731631
1172,46.114858,15.055369
1173,46.036317,14.823244
1174,46.091008,15.023272
1175,46.267808,14.027011
1176,45.681531,15.0683
1177,45.728692,14.976111
1178,46.271053,15.851231
1179,46.098836,14.236597
1180,46.095475,14.230214
1181,46.100264,15.058967
1182,46.530939,15.328033
1183,46.530939,15.328033
1184,46.515717,13.897503
1185,46.500386,13.879736
1186,46.509019,13.899933
1187,45.616147,14.360131
1188,46.031208,15.657797
1189,46.358528,14.690117
1190,46.76873,8.698111
1191,46.710527,8.586887
1192,46.710474,8.592117
1193,46.751128,8.124423
1194,47.359992,8.49762
1195,46.363334,8.164358
1196,47.571197,8.516454
1197,46.912823,9.168889
1198,46.933953,6.975068
1199,46.93958,6.987496
1200,46.286197,7.918733
1201,46.283028,7.923376
1202,46.27818,7.661263
1203,46.348357,7.767942
1204,46.276852,7.936943
1205,46.322747,7.445258
1206,46.287671,8.075758
1207,46.283735,7.926496
1208,46.289693,7.942121
1209,46.276805,7.62584
1210,46.240398,6.285784
1211,46.345097,7.544241
1212,46.295059,7.312104
1213,46.343118,7.544497
1214,46.195786,8.643014
1215,46.007628,8.978177
1216,45.923635,8.968595
1217,47.344738,7.166816
1218,47.241572,8.559006
1219,46.219148,7.255907
1220,46.12872,7.635295
1221,46.884939,6.717019
1222,47.113694,9.379667
1223,47.482269,8.732926
1224,46.450228,7.243933
1225,46.550914,7.329367
1226,46.503649,7.423522
1227,46.558744,7.021062
1228,46.496502,7.704884
1229,47.024432,7.131085
1230,46.754347,7.057109
1231,46.626855,6.413341
1232,46.799741,10.381748
1233,47.371422,8.928862
1234,47.372492,8.929554
1235,47.331972,8.935964
1236,47.327641,8.940473
1237,47.342454,8.956508
1238,47.327601,8.964024
1239,47.330071,8.960919
1240,47.065147,8.945756
1241,47.330052,8.962374
1242,47.374589,8.941267
1243,46.692859,8.530944
1244,47.405384,8.896951
1245,47.41032,8.897815
1246,47.370522,8.942741
1247,47.602288,7.451257
1248,47.537329,7.656703
1249,47.460167,7.768187
1250,47.476614,7.829976
1251,47.408241,7.884127
1252,47.095164,8.841737
1253,47.161861,9.446057
1254,46.838905,9.54193
1255,46.833964,9.575436
1256,46.769948,9.533606
1257,47.12559,9.257498
1258,47.12559,9.257498
1259,47.12559,9.257498
1260,45.896786,8.964752
1261,47.403961,8.895654
1262,47.405384,8.896951
1263,47.41032,8.897815
1264,47.331972,8.935964
1265,47.327641,8.940473
1266,47.320085,8.947272
1267,47.327601,8.964024
1268,47.330071,8.960919
1269,47.334857,8.952719
1270,47.330052,8.962374
1271,47.371639,8.946745
1272,47.357683,8.947674
1273,47.304559,8.964952
1274,47.304379,8.859407
1275,47.300628,8.871672
1276,47.297378,8.879849
1277,47.287465,8.881234
1278,47.28594,8.880863
1279,47.04183,8.625171
1280,47.032337,8.567463
1281,46.98268,8.629516
1282,46.253555,10.107654
1283,46.785535,9.711337
1284,46.844761,9.697182
1285,46.843374,9.694501
1286,46.741373,10.066284
1287,46.741515,10.069891
1288,46.665225,10.054667
1289,46.83691,10.406409
1290,46.257185,9.082526
1291,46.315857,9.224547
1292,42.297222,27.487778
1293,42.297222,27.487778
1294,42.297222,27.487778
1295,42.297222,27.487778
1296,42.297222,27.487778
1297,42.297222,27.487778
1298,42.297222,27.487778
1299,50.34439,30.49306
1300,50.35614,30.49283
1301,50.36839,30.48222
1302,50.35823,30.44361
1303,49.75306,28.88125
1304,50.36325,30.45042
