"Land_system_names","Land_use","lon","lat","Landform_sha","BIO9_Mean_Temperature_Driest_Quarter","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,4950284,2507465,0.560256767571375,0.281231903253643,1.05823363304046,1.29462512444931,0.61246019655976,-0.740502851499454,-0.847546343581584,-0.73334202498383,-0.68611979895705,-0.983316209077178,-0.658269274973107,-0.741262846810337,-0.727473681910012,1.01070277501427,0.142044736086816,0.947924515015958,1.47924025225521,0.509629082672595,1.14010767883094,1.41310777778561,-0.842471565555663,-0.906991482339652,-0.432885535261309,-0.50199923927388,0.163659235124961,-0.605432368527974,-1.32074193503961,-1.4799558425058,-1.13303244164508,-0.654033227083337,-0.115386664630217,-0.0264388315908225,-0.139169706970556,0.104261180875412,-0.718982426808523,-1.86163742455812,1.12328917187365,-0.0625967684461089,0.432975614967414,-0.498785033746339,0.887498603247216,"low","medium","1","3"
"medium-intensity forest",42,5046284,2505465,-2.95436130676201,0.366616082874259,1.36503290851585,1.69793533739396,0.748663904976485,-1.18423327142222,-1.05211738227231,-1.02713681588794,-0.267089556151839,-1.3037058832335,-0.954175866096378,-0.99926578923994,-1.14322522681938,0.948672175099016,-0.164237513123708,1.35941836298791,1.88831957420621,0.665105351529479,1.43321179413075,1.69276461887018,-1.85879268118107,-1.95656810658197,-0.0778343387080038,0.230002062316276,-0.999757153881981,-0.651115446636459,-1.27359627426145,-0.281899630727854,0.974115908959418,0.880851098461488,-0.199742833031142,-0.914377251568202,-0.528478687088488,-0.700608194665171,-0.816006358608452,-1.79649150308039,0.547386691275482,-1.12299254925519,-0.791211185349058,-0.787637067082862,-0.0976672573448441,"low","medium","1","3"
"low-intensity forest",41,4644284,2504465,0.0824749033400948,0.215232796289667,0.727249314186029,0.767282137525807,0.625615043505978,0.848118530593345,0.670717165919244,1.12857381715229,-0.503838170748814,0.740290309462267,0.959860553743469,0.203575101109367,0.926540895942205,-0.0182453280810353,-0.122417361328125,0.085818304283804,0.735514085284254,0.55705752118256,0.103718570836938,-0.403763034771993,-0.541331544391478,-0.867713115505455,-0.538815616538356,-0.843944463173354,-0.563138994407749,-0.892004632362549,-0.557051995652564,-0.705218389345867,-1.24971146265186,-0.594608887214169,1.0314387389308,-0.335110114141991,0.385761733802104,1.34673999775583,1.34485915209187,-0.0701192568629404,-0.172097825143715,0.876082672786205,-1.52467121474578,0.931296321564214,-0.516503251901301,"low","low","0","2"
"high-intensity forest",43,4671284,2504465,0.114996357826055,-0.470282568147151,-0.603954724444468,-0.726341816476439,-0.332134063446987,1.25268565382822,1.18985459680863,1.69573199128963,-0.430025178255007,1.17757463548169,1.51052134118036,0.581252242747494,1.34905241729838,-0.148792391265017,0.180263488932395,-0.576001759399934,-0.727044666930067,-0.364871590258043,-0.385885788375743,-1.258076840572,-0.237303164578736,-0.89027442633512,-1.79979872039788,-0.275197143922922,-1.0583411124698,-0.980087205487648,-1.7345721850884,1.5491807423145,-1.24971146265186,-0.0167625090917409,1.96257606074685,0.163119786871895,-0.644410254402085,0.412122603647761,-0.541107147161884,-2.38829432943244,0.361035550928133,0.625059446114829,-1.55709906669533,-0.115225150811146,0.334298370959806,"high","high","1","4"
"medium-intensity forest",42,4694284,2503465,0.333234640812657,-0.086756030183241,0.13741464531498,0.132623581404984,0.143493281551667,0.636984929191134,0.468361673698719,0.90518578021173,-0.594663423862911,0.510552874630875,0.716027074147922,0.02326842788675,0.744850483114817,-0.0521679092605433,-0.0954983265061922,-0.0766574742157834,0.150856697313476,0.140721763671039,-0.0191008754315263,-0.776334253553186,1.1246616575121,2.37504391064474,1.09814062983908,-0.0371516158102377,-0.361930512308079,-0.109027310960802,0.103151447559496,0.46586801588584,-0.653173442386484,-1.34186835110447,-1.42689350380546,-0.742520067465312,0.285159448318946,-0.714914426990806,-0.187126099660878,0.0547682859646135,0.72120966269788,-1.29639037842954,0.280298017627303,-0.344891287552964,0.152824067195587,"low","medium","1","3"
"low-intensity forest",41,5277284,2499465,-0.517690782975542,-0.182669652512515,0.235004064629154,0.472465937498884,-0.126716181063622,-0.955482666395602,-0.915176714213631,-0.687880313393887,-0.21630037840454,-0.987544374417474,-0.811839961259412,-0.810700520847444,-0.843619926424402,0.141099484423336,-0.464225419919307,0.979064418856251,0.489514453863689,-0.0585100641129094,0.723765045658057,0.835088930175632,0.822790351046678,-0.294162103625087,1.08667384123724,-0.545760990648667,-0.47438907050894,0.843279856490872,1.82626852180821,-1.00840394831462,-1.24971146265186,-0.9224970256798,-0.416202277957565,-1.04494354768698,0.333455715853511,1.33933683051512,0.791404002662453,-0.823825352978205,1.28114033228067,0.635513575638418,-0.816609322230422,1.20014801041822,1.48498244073692,"low","low","0","2"
"medium-intensity forest",42,4892284,2498465,0.584114814900015,0.0143179820630682,0.326700687352837,0.352364168167363,0.270891684536647,-0.228429468656559,-0.345340814975346,-0.348748102253566,-0.572246416529178,-0.505405726408999,-0.246907316748698,-0.353475839085408,-0.317921216526065,0.658823148404897,0.525190883899692,0.0480990580822158,0.485489197945512,0.234168329947666,0.272123138761731,0.745622398796373,0.231028005010922,-1.43036326807561,-1.43265766779678,0.695539202697035,-1.29717035357194,-0.858457721480204,-0.286836109878825,-0.772781939586639,-0.46971374543564,-1.50550571113402,-0.273102472469919,-0.929807588941808,-0.447077488306223,-0.538807161414712,0.0452942487311998,-0.360195532345656,0.275280090391239,-1.52352167575106,-2.24717474099563,-0.298386242233705,-0.382529611169531,"low","medium","1","3"
"medium-intensity forest",42,4909284,2498465,0.72379898498122,0.257634557133581,0.962578959503296,1.15463047036376,0.574250626719033,-0.356571045225749,-0.508216820017367,-0.485511338291048,-0.664917419518634,-0.639546463957401,-0.36258362785234,-0.457955656723188,-0.411061879876863,0.720828868258975,-0.0662913297218399,0.786990866410218,1.27223639095642,0.456451330502453,0.952891372751914,1.30145198739835,-0.17945310068226,-0.44219448671785,1.29573324789515,0.517019003511009,-0.304932383530388,-0.182755827375228,0.0235551912349277,-1.91764693046599,-1.24971146265186,-0.17363784743781,0.17696748334724,-0.0491627084688627,0.700248251399572,0.627368035836504,1.64151952331832,-0.54357683323572,-0.872135095556988,0.650325540204323,-1.37739825939724,1.43796232740885,0.129786754116604,"low","medium","1","3"
"medium-intensity forest",42,4991284,2498465,-0.466463886653495,0.383048540206673,1.3405302633625,1.66099761648929,0.780777472933111,-1.02396040431762,-1.0905651210652,-0.865772719982546,-0.834163218436893,-1.2573431338195,-0.796558112741757,-0.972902472336206,-0.937739367882453,1.20395173902321,0.0572115111515801,1.25261679421601,1.88082683837495,0.640523900175755,1.46099709968136,1.66853719483627,-1.71253784940014,-1.27571299814333,0.683209637084374,-0.591391194874654,-1.75714165872664,1.92327314501697,2.74122279229506,-1.95601690000093,-1.24971146265186,0.363491332033658,0.333784390503336,-0.930032923925761,-1.43947638809963,-0.0747785742354818,0.47523006903349,1.18238589541413,0.779266442129294,-0.828679506457854,1.07866471140284,0.726135302883853,0.928494715094919,"low","medium","1","3"
"medium-intensity forest",42,4694284,2497465,0.607995165305453,0.198301132382817,0.781194884226894,0.906566637753607,0.550411154906884,0.627455115520958,0.468621840956703,0.92436498153379,-0.551371078701583,0.521683728481467,0.747195586966913,-0.0472421682010277,0.781475223323885,-0.148792391265017,-0.569217180305595,0.416536824751765,0.889589913892458,0.467355744864588,0.440256668908114,-0.374145268365359,0.936974206967244,0.475031596085187,1.93057747604837,-0.800274014137596,0.568727534094056,2.21492033400743,-0.0406297588265945,-1.77183215432442,1.11352585081628,0.670932503693596,0.679258249135798,-0.958825787185411,-2.26336780917604,0.767130194198378,0.0281969031032913,-0.357654525779849,0.928023066825816,-0.0918838055772181,1.1156733442546,0.37661801115448,2.03451023257895,"low","medium","1","3"
"medium-intensity forest",42,4863284,2496465,-0.227917016669518,0.43545518256075,1.37077801018496,1.61626478484186,0.884661783169468,-0.693769842831203,-0.953498465367081,-0.619989239661884,-0.817280568347803,-1.04195672260472,-0.583519323183518,-0.825683535433618,-0.661798959678076,0.906895787943549,-0.0890645040572491,0.987413696979517,1.77371232881215,0.695652082097278,1.23805887257799,-0.0194988097575923,-1.5793741445425,0.129086601026255,1.40958045780487,1.30869681627411,0.749188875890711,0.244379939258277,-0.971952498776893,-0.366385480925712,1.06414991201959,1.08064744188456,-0.412359102424851,-0.770441976055485,0.370413792671073,-0.0658413571610457,0.920625312426546,0.632903213792096,-0.657976353983327,-0.699014772357771,-0.520964930080893,0.989664690096268,0.087833171129188,"low","medium","1","3"
"high-intensity forest",43,4681284,2495465,0.226375544436427,-0.209778928665149,-0.114848136200631,-0.169606636332334,0.00394937141802871,1.23038902361885,1.18953585575072,1.4932571942959,-0.360729945464443,1.18496912396724,1.56212737521097,0.457747251547469,1.39564755479296,-0.321742450552451,-0.139233269997627,-0.29493951262426,-0.197405730327733,0.0191049670194779,-0.285031844384734,-0.934158443225337,-0.147148728235497,0.22596593922333,0.887636807917631,0.307918818838687,0.139495296520978,1.29261118377068,0.552390998332608,-1.01541662656559,-0.541753388901492,0.334396888109731,1.94940730213578,0.388186681349879,0.611965769124667,1.72607846543673,-0.323682022578762,0.613179116442588,0.27844525022679,1.93738757842011,-1.08215305767248,-0.255082495460742,-0.303511122583472,"high","high","1","4"
"low-intensity forest",41,4648284,2494465,0.612376679088997,0.186258072495779,0.611190529564303,0.591506478521261,0.618908116895875,0.992723279436586,0.903516033161921,1.14432304175193,-0.328407511007059,0.954071990420719,1.16690960364862,0.262431824334214,1.10668673566879,-0.429724219739104,-0.283340003623856,-0.16970111299838,0.497289663794477,0.600501116841394,-0.27134050331027,-0.457476507064584,-0.153566469061783,-0.215937114062403,-0.314112053973594,-1.54835147486921,-0.903500089470649,-0.022543631764132,-1.33788995385084,-1.04561349065055,-1.10746110863273,-0.192492406747549,1.04383374729487,-0.205667535085181,-0.616036788658714,1.34473322245976,0.308709487346699,0.191378019458938,0.0582576327758998,1.30557806364696,-1.26252484462061,0.424088308164233,0.258729339768503,"low","low","0","2"
"low-intensity forest",41,4649284,2494465,0.0614151487156127,0.186625341025768,0.623463919839205,0.605463117420997,0.619054221336359,1.01333878777292,0.934584842286893,1.16067467285666,-0.316495430734194,0.979220495375309,1.19912294444307,0.274201167025506,1.1339172274366,-0.447526364248025,-0.330857425407776,-0.1559215607572,0.49410465798091,0.597920548247257,-0.271531445491855,-0.451269908319505,-0.010003335725226,-1.35661759392933,0.180679477050889,-1.09692736693089,-0.928599309025066,-0.364682986866473,-1.09216781367392,-0.51446290935488,-1.24971146265186,0.326048447258702,0.770769476012975,-0.0393100841884584,-0.791548835532903,1.20093427514968,0.19019253367113,0.149542636987798,0.453274996820092,1.26187317723304,-0.522292733692205,0.226941030603758,0.425418586629924,"low","low","0","2"
"medium-intensity forest",42,4681284,2493465,0.866172906126082,-0.255284753324987,-0.227524649429006,-0.294977953129955,-0.0567981377685303,1.33231397624424,1.31396285163903,1.56080919656852,-0.315279990127022,1.30289728500786,1.72317585699744,0.526680236636625,1.50551583898982,-0.347379049878647,-0.126514281451792,-0.391875928970631,-0.319978524645365,-0.0436988709750242,-0.348102836012871,-1.0051779965409,-0.394499215820811,0.438132133154613,-0.170088980187943,-0.755939378623964,0.425378207592762,0.788143073461091,0.0381208992828525,-0.728806330484681,1.07045626629983,1.64521963402392,1.65519635817113,0.486749494031945,0.28087314041418,0.920092375470609,0.798180518674016,0.524936404152106,0.932230916034261,1.25231044137634,-2.41881246794164,0.769344464024607,-0.285232162340022,"low","medium","1","3"
"medium-intensity forest",42,4684284,2493465,0.738229373053729,-0.250864003428187,-0.199839207566161,-0.28166514131865,-0.0489689371029402,1.24788774212955,1.20208987182778,1.49296586465558,-0.358854628752059,1.20533823563629,1.59923873235202,0.458960042236983,1.41953026562207,-0.342041816015829,-0.0888332608428299,-0.375035283640218,-0.302196449056161,-0.0390598019425612,-0.332133776404997,-0.993708217905784,-0.242156600577662,0.0583799565353021,-0.488051283701357,-1.85635304833087,-0.861990620008148,-0.190826354364163,-0.335757963012418,-1.58455018054803,-1.24971146265186,1.0553076401756,0.100409517083145,0.806236049124305,1.10997850319563,0.334984631535851,1.04415654409935,-0.820270207785638,-0.89746756063213,0.879320221031997,-0.08733088331116,1.45820099580174,0.384852997800581,"low","medium","1","3"
"medium-intensity forest",42,4686284,2493465,0.994345417453733,-0.159166200504083,-0.0200428526948142,-0.0503468167234758,0.0622199466691721,1.13553936766124,1.0707868752932,1.36994646449735,-0.382801774553227,1.08483361224181,1.44105140170533,0.354569061293777,1.31102949711529,-0.272272134851129,-0.155028160347541,-0.227193908554812,-0.0745576341044775,0.0849994860046315,-0.22629674207148,-0.878345700570528,-0.252790714508145,0.264871246091228,-0.102705671055278,-0.837570102676486,-0.93104266386009,0.220759761397893,1.16126800410021,-1.40019612641092,1.07554898627238,1.34893475635307,1.43997648228299,0.879357520312808,0.565511441118827,1.25135514113078,0.469058268468123,0.0981252093169988,-0.0431835026751668,2.12860522131476,-0.888115368737236,0.265843357199274,-0.631325586536147,"low","medium","1","3"
"medium-intensity forest",42,4684284,2492465,0.0958864868637782,-0.284730918573363,-0.278826422683508,-0.362837957209608,-0.0934471688689519,1.31078963834736,1.27633645165191,1.54270470889576,-0.334053463187985,1.27642820579971,1.69695975910905,0.506665525969413,1.48513345093306,-0.342041816015829,-0.0902604841739717,-0.426527904296731,-0.383852980399606,-0.0927176012909946,-0.356141001261075,-1.04042914015858,-0.113194694268311,1.71018129512737,0.0279022305118949,-1.68402105475998,-0.081355589732462,0.102685767167896,-0.977159663819925,-0.498203783450717,-1.24971146265186,0.60417052111051,0.970460808490899,-0.803357555274498,-1.14540714375875,1.25024988671644,0.659431882339422,0.182921315217389,1.01547827000504,0.518894138004967,-1.30385379370032,0.881574036299969,1.21918626772296,"low","medium","1","3"
"medium-intensity forest",42,4685284,2492465,0.507605150702493,-0.226963040351519,-0.159584985585617,-0.221233735403012,-0.0198635447934204,1.25610848826504,1.21034223548235,1.48571026976141,-0.351581742816545,1.21662813533228,1.61737168300993,0.457226386098792,1.43134224963808,-0.331971841628264,-0.111609493950928,-0.33965278508949,-0.247219927436838,-0.00818299864760535,-0.307969936051642,-0.959907162349781,-0.190111285622656,0.664153087253289,-0.193769801611833,-1.0334214201307,-0.182952867101703,0.855928272823984,-0.536417610045998,0.12613928473774,0.595236371747034,1.12040947559886,1.36781139864644,0.530460178579984,0.426524975130891,1.91054517252215,-0.387908820362374,0.478866676620188,-0.771499380242648,2.2762082455086,-1.45848487609763,-0.46626032938549,-0.830785243638482,"low","medium","1","3"
"medium-intensity forest",42,4912284,2492465,0.936991122495209,0.260339914381243,0.974830137846636,1.17805811449662,0.587186365641159,-0.424382744725194,-0.582533990533114,-0.543039417125442,-0.677643785812147,-0.692010078167171,-0.418431679541701,-0.512532310226529,-0.461735449375975,0.806532385635489,-0.00549455223762915,0.820576401384085,1.29798401546925,0.442876386318164,1.00696591252751,1.31768322852694,-0.418800069283593,-1.675778760008,-0.519629272954145,-0.841594350667087,-1.22452751657238,-0.31137293305368,-0.733768099471474,-1.57181024776806,0.863596053200687,0.445568393749702,0.885608130455929,1.01738837389519,1.19981570505105,-0.831570974420756,-1.24874853468289,1.02342316155096,-1.90530632179748,0.0658533813357119,-3.32381113446269,-1.15001401944295,-1.33295795175392,"low","medium","1","3"
"medium-intensity forest",42,4683284,2491465,0.270355725040331,-0.420139678895448,-0.536118331659403,-0.675549233955979,-0.254320446696767,1.39242239787327,1.37891002136334,1.60021304050573,-0.2950887675005,1.37129298626881,1.82589539009614,0.565678473079694,1.57166718846274,-0.359080050498461,-0.00701598576720795,-0.632452825749164,-0.69013269499947,-0.264373470264881,-0.491320914446867,-1.20223884368581,0.455772636726171,0.0638372725834302,-0.527044553161108,-0.96815690628292,0.0166327512040168,-0.183755898682517,-0.371611392016027,4.01693040680866,-1.24971146265186,-0.57673443194005,1.05152589551948,0.729966341668374,0.280520612913929,0.247969084763107,-1.14698276093148,-0.0327486147020018,-0.0599436598623793,0.636566161650132,-0.566682142694902,-0.945341073252382,0.0504601571936999,"low","medium","1","3"
"medium-intensity forest",42,4687284,2490465,0.868384181848525,0.0182460514776873,0.370078570380969,0.407013423610869,0.318929216417662,1.21246278935209,1.16261540436684,1.37587783375363,-0.33385739514548,1.17913593054987,1.57633934024773,0.385881583062164,1.40400552515265,-0.281649614202808,-0.361457387269297,0.0373064654951899,0.377047832505113,0.32728494071046,-0.0104619932075019,-0.626425532282189,0.0890503333602982,0.372969876644851,2.73275930418362,-1.88555395205124,0.561249468048693,0.418453426056478,1.98132820205806,1.28408745783201,1.09314176142476,0.921813879097026,0.740907286004124,-0.320063760488048,-0.644358274921902,0.943126042998819,0.981298539069832,0.506813087668476,0.787700980783313,0.604208410350111,-1.23973135448217,0.954859302963271,0.495367465627853,"low","medium","1","3"
"medium-intensity forest",42,4682284,2489465,0.757264305677906,-0.364204473390435,-0.457936082710343,-0.592004950170524,-0.170058844761585,1.4435299112932,1.46435879248942,1.56743473884342,-0.215337008628594,1.44590687055318,1.92189656408412,0.565145810403972,1.63989883543401,-0.438666298020302,-0.0605879421881598,-0.623064907311812,-0.618539303451469,-0.184807892167787,-0.519880000673463,-1.15043191730739,0.115849839753105,-0.452992622791161,-1.00071546423427,-1.19480036985781,0.574790183751437,1.26841359853781,1.08873571833062,2.37788681287019,-1.24971146265186,0.359346863595233,-0.69304663803982,-1.09137788146229,-0.973732915171802,-0.227175076621114,-0.13424308917022,0.314708729647367,0.458161683322146,-1.06372051213989,-0.920931086560406,-0.330452897072286,-0.12419696712224,"low","medium","1","3"
"medium-intensity forest",42,4688284,2489465,0.694288148490681,0.038505916217196,0.406286038055181,0.460309269890709,0.356893077543384,1.17140993922894,1.1184105593641,1.29183155571987,-0.322823524966407,1.14053592430779,1.53092563370028,0.328673611689939,1.37366099559095,-0.246033345896249,-0.37181561506297,0.0669930451190504,0.437461980540219,0.346735202880809,0.0381789184937688,-0.597314831227011,-0.337685519139146,0.377187982047339,2.038942432462,-1.30777489357418,0.284112768104417,2.10094691051951,1.65711744686563,-1.56630121845274,1.17380246897917,1.35036831378037,1.20526860325877,-0.64522483129202,-0.486642535976318,0.951992271670485,0.968246075218145,0.848790887198656,1.0213181547537,0.431934091819187,-0.914495910422723,0.906471844149076,0.440240179606892,"low","medium","1","3"
"medium-intensity forest",42,4698284,2489465,0.453685529573202,0.0484560585317297,0.443010437954292,0.527224975181267,0.325602940294127,0.867092613140631,0.69694920990271,1.07675384777803,-0.52615996053305,0.768265209177928,1.09959979710771,0.10954655415927,1.05500437363289,0.0332342829306867,-0.25610652697074,0.20262170900212,0.5542578484983,0.289272541743937,0.27721636054979,-0.580946920140426,0.0293321665750245,-0.568270645666336,-0.762536031658226,-0.157853203090959,-0.559067813610646,0.121439313988376,0.43603965276057,-0.310012083558258,1.27160591208827,1.29848994514854,-0.144265724642544,0.0571954039563603,-0.381697298283071,-0.141971803287551,0.63235193776846,0.652209802987319,0.433646413531914,-0.245400170940941,-0.873529346976798,0.551171544356058,0.282454435027308,"low","medium","1","3"
"medium-intensity forest",42,4651284,2483465,0.560814344491686,0.0552658719816728,0.228904437455375,0.0524682524623714,0.500275218366014,1.40440231781284,1.45869895105097,1.41740252959402,-0.0653161912521523,1.46599963503511,1.77922756841015,0.540405595321333,1.55406191620031,-1.23579028448838,-0.631945878612611,-0.792706917866895,-0.182272401128758,0.517916885342723,-1.02624364837297,-0.668167112398316,0.230335293881167,0.05079639563544,-0.645930914219964,-1.70844246451265,-0.701329650662712,-0.112118709160794,0.425587865047798,-1.11446164949583,0.35625573458662,0.299705449315582,-0.505691830820044,-0.208669760736513,0.684651741728677,-0.172558573203118,-0.990647121464432,1.18399733039559,0.202861162703084,-0.38716803225216,-0.276733999726658,-1.23398533702602,-1.20539469706725,"low","medium","1","3"
"medium-intensity forest",42,4821284,2483465,1.03840856550337,0.287147441590395,0.934686831290465,1.04905655064364,0.684337193666714,-0.250733012855294,-0.527374446300272,-0.139208561481716,-0.955788102671452,-0.587205966572426,-0.222921292830999,-0.498175442403122,-0.22814267818347,1.30057576028581,0.749712751206372,0.400140980031692,1.31537713746437,0.565729431923321,0.842132750052017,-0.29026655754451,-0.268546271592861,-0.126545006329114,-0.554828461035038,-0.196707183200254,-0.271564585286631,-0.452142759334495,-1.45532637126562,-0.301412133391203,0.670770761972428,0.993929855779041,1.30035019817743,-0.885685762161713,0.171498984447433,1.38388635075372,1.03562506385139,0.093285577314826,0.484867130677147,0.626821278443772,-1.78868896693301,0.814223220987829,-0.0331972828308539,"low","medium","1","3"
"medium-intensity forest",42,4822284,2483465,0.685325285355343,0.280995255621107,0.912960677579422,1.02579014917411,0.675916993081752,-0.25361460938309,-0.529933619821674,-0.143992616998939,-0.957090036230646,-0.590314382778141,-0.223400831087498,-0.501573043792407,-0.230171585432637,1.30057576028581,0.758114587995761,0.379300990324627,1.30000326391502,0.549333807645754,0.847203087383834,-0.305777607416129,-0.16337149359236,-0.0881744754807356,0.185458741273209,0.172054430884661,-1.00051988452133,0.764443081654992,-1.26044241987634,0.536173812364163,0.772981633182107,0.653779939129652,0.347436700392616,-0.424067149220584,-0.927237270143249,0.534902935400458,-0.344788211719562,-0.8312765750619,1.08113060878139,0.091417681263105,0.0503699952570733,-0.000654318448633205,1.01745101585645,"low","medium","1","3"
"medium-intensity forest",42,4653284,2482465,0.227278967734553,0.0915872619798581,0.300854076108069,0.114941779555873,0.546247551233945,1.50732263273663,1.58820645379894,1.5082732160687,-0.0338173533492649,1.5856545334516,1.94804111309602,0.632794685203744,1.66317745272286,-1.40280045954245,-0.802187989500882,-0.776146589587793,-0.130720877966131,0.5807747586807,-1.05529332012988,-0.618353091501731,-0.266688292160723,-1.11842730123375,-0.278282832811111,-0.747476771342122,-0.82041825048059,0.0235063745098921,0.142384807558524,-0.167605696140599,-0.445611873660938,-0.388135829093519,1.14958859429857,0.856236214906986,1.27619222074844,1.12822114069885,-1.23208993011409,1.45622463287086,0.760973160646741,1.95852956636725,-2.29992449981555,-1.52950512605331,-1.66458930547617,"low","medium","1","3"
"medium-intensity forest",42,4821284,2482465,1.01843333516075,0.284411934411529,0.924237415601509,1.02882745778304,0.687305487276135,-0.22282653083026,-0.498318201026616,-0.110354033312596,-0.967375251355531,-0.561877061257047,-0.195160998684961,-0.476808876763945,-0.200977910282699,1.30057576028581,0.76004650881863,0.374049099784821,1.30323792337888,0.555335129957699,0.842248602611637,-0.302137036650695,-0.27226995413986,-0.60201580736166,0.430278161421953,-0.185842245989,-0.0953896825613734,0.762198712528931,-1.13910606633388,-0.874425384239784,0.953845292622899,1.63891433919838,0.433283420723749,-0.740523244564566,-0.896946561265234,0.704897239997734,0.87710001723035,-1.35350736079501,-0.224977071912594,0.104576618332863,-0.708227706346726,1.10532272584922,0.740240144617136,"low","medium","1","3"
"low-intensity forest",41,5233284,2482465,0.444904659544671,0.253922718898323,1.10985300806929,1.40046206411671,0.578547040819894,-0.860212884908611,-0.808555205242495,-0.566898942956423,-0.578769615321309,-1.00609025969876,-0.683884308704289,-0.775908085219251,-0.719507359995276,0.237705997494742,-0.591092910737527,1.22793113256536,1.47438909062027,0.603861857336083,0.990082904949259,1.47034555234314,0.132633126896612,-0.581915830840706,-0.120801383679277,-0.219916928783883,-0.382730432100225,-0.560013335131883,0.427924692148165,-2.14815530526602,0.815081265305622,0.321868213640055,-1.30984510868353,0.296952902465652,1.05797969730303,-0.964341570944491,-0.386639215489015,1.47074219711292,1.23236236962906,-1.01739786204599,1.0135711919316,-0.871646909712759,-1.29501806367787,"low","low","0","2"
"medium-intensity forest",42,4650284,2481465,0.170458757122108,-0.00780080671429681,0.0726505665149845,-0.170250749312007,0.420422948577409,1.21905070942916,1.28554433895808,1.11918296649709,-0.00406299987680947,1.29241435713956,1.53533888631063,0.29902807385235,1.41033406966236,-1.39197947590104,-0.650200633949421,-1.00087051461339,-0.404960747144893,0.444262668329558,-1.20255336564418,-0.764022865278127,0.0667482046707398,0.559105902667855,0.16149472208905,-1.39932555069959,-0.376212534320268,-0.206922954901503,0.0996476749907696,-0.464480704937462,-1.24971146265186,-0.702853756308287,-0.070684429117147,1.26204085814179,0.710727447886278,-0.677647743875236,-0.505236511347987,1.25662377277485,0.677147646899455,0.236195809613903,-0.0021929084704333,-0.91216835103491,-1.21188568847189,"low","medium","1","3"
"medium-intensity forest",42,4826284,2481465,0.422188827123214,0.330580508974612,1.03831674211655,1.18236134954759,0.749261551902137,-0.234393911292789,-0.504101991714044,-0.129402902953451,-0.977723892856833,-0.577922819659981,-0.195372295647942,-0.490894229619425,-0.21020920674824,1.39720070303215,0.697258470321641,0.497131452007787,1.45419881299118,0.595309973041561,0.97695223305224,-0.234154626525115,-0.571760348299478,-0.51875049006733,0.141538357792943,-1.87016677876035,1.25850216148391,0.00908220160850106,-0.959546849636921,-0.520396626503935,1.14413869701963,-0.0852409367239515,-0.352134461670112,-0.261575349552136,-1.20796178255115,-0.231445840798157,1.83946150311568,0.963728817839022,1.52228064843457,-0.637742338243166,1.04812522834195,1.94108402894543,0.772687191768575,"low","medium","1","3"
"medium-intensity forest",42,4649284,2480465,-1.52526201544857,0.0490508283053788,0.177344198088429,-0.0475359339821997,0.504644684687117,1.00465568910986,1.0670934363839,0.831576026446499,0.03184286090263,1.07829793578563,1.25946410479221,0.0639928131417091,1.23146333009634,-1.4095687576644,-0.683152180245103,-0.960859309711295,-0.300021619172751,0.536352959206351,-1.20699008959436,-0.686441866507684,0.222062048565803,0.631919879524298,-0.354902315471081,-1.65212830127232,-1.24597268012889,1.19331417907697,0.934415177414526,-0.275209197546859,-1.24971146265186,-1.28748081703232,-0.105707795850716,-0.168722277978935,0.365639010933258,0.384166542971842,-0.262588900573726,1.22650525391271,0.666058401084264,0.403150780765625,-2.36420548274848,-0.654244756670727,-1.09837997081928,"low","medium","1","3"
"medium-intensity forest",42,4654284,2479465,-0.344577274494896,0.211797019842876,0.557532849233506,0.409604170091848,0.756931354114681,1.48490745952904,1.60067088505991,1.37965257378248,0.0540965210553533,1.59332878952582,1.9391494903585,0.555778097145891,1.66614826948798,-1.6430773465812,-1.08310506040945,-0.699384506479545,0.104191645048225,0.830429766857603,-1.13159724856878,-0.438760645713949,0.0978529425295772,0.355446046459204,0.946596533196348,-0.489438725498612,0.943669266943569,2.02956170781916,-0.536646071277657,-1.4546260151645,0.836055007751974,0.699009946628737,0.161486340238625,-0.885076443458096,-0.274716864019357,1.04823026246329,-0.489119803234234,1.18914859527847,1.10720785198004,0.409231761974116,-2.14939573603834,-0.736651957352638,-0.634077468576555,"low","medium","1","3"
