"Land_system_names","Land_use","lon","lat","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","Landform_sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,4681284,2461465,1.60531245245132,1.75411424352439,1.35394213462459,0.93893977583555,1.15616653655435,0.0867699975920611,0.729185481993181,1.1916655640622,0.886579885951341,-0.13680948115028,1.14187795864834,-1.92057745738484,-2.63862600685272,0.319375015565652,1.43991082063435,1.328287736215,-0.178690595599986,0.546796348296144,2.38149797439291,-0.46548683495468,-0.42152502611751,-0.245929712674299,0.132359378323439,1.2975806614648,-1.14127335041509,-0.452745055269392,-0.979008376696682,0.467187380156896,1.20167391873632,-0.136057145129096,0.649959363341621,-0.220378258802302,0.220093415965427,0.861595214790127,-0.538308902262792,0.420134500302246,0.664911821295615,0.535155379593375,0.177539053637245,-0.520695655163827,-0.256378901151264,"low","medium","1","3"
"medium-intensity forest",42,4680284,2450465,1.66804600820481,1.66801301504746,1.56652050790887,0.368837417409584,0.718740422366973,-0.569161736344962,0.923520612069397,0.784631562935584,0.108069775533257,-0.661720876578669,0.768532674113157,-2.94600042843522,-3.3758298185598,-0.126104398738191,1.2034492741791,1.64403282266046,-0.91932022099666,0.618428208028666,2.3421884524314,-0.15857776822562,-0.397775422976591,-0.792009046423422,0.655836800289168,1.01428459885608,-1.28029180496278,-0.789220342388567,-0.369878490224828,0.0769313302028094,0.0626757278106497,0.898624959507798,-0.813847996680929,1.25295070690375,0.424521839193221,-0.89023292628135,0.914038127416703,0.651904129745509,0.412577715628746,-0.0268368485782985,0.529048161453279,0.881455878153423,-0.287912778875669,"low","medium","1","3"
"medium-intensity forest",42,4722284,2430465,-0.422873249195236,-0.385998681662055,-0.34075008450451,1.40523181450899,1.23931917430445,0.657581566398027,0.189541349726334,1.29875470322599,1.61214961472624,0.284052943837892,1.48368963278506,-0.561989285542871,-0.931930205309753,-0.00528764584680601,-0.496339667380793,-0.437617659235236,0.0323980900839866,-0.709074977276355,1.40442926676962,0.469747935601089,-0.771999104713861,0.164164318891998,-0.248502801770253,-0.723629651397728,-0.568609772075887,-1.00512404728099,0.118849804305063,-1.27843053693979,0.732346173239901,-0.480140664858231,0.138281771647261,-0.368063830426179,-0.896651447992762,0.191964797729866,0.402148223351764,0.399759276648342,0.665437525709526,-0.520888764199606,-0.0208988586278225,0.469353532474811,1.15626040628624,"low","medium","1","3"
"low-intensity forest",41,4715284,2422465,-0.646352414928358,-0.76198893735686,-0.367397917220788,1.87325393266067,1.63905009838414,0.641251333778113,0.467971836095516,1.68541484934022,1.71631629660554,0.340298497198112,1.8887182435899,-1.46594414450884,-1.50278039378811,-0.432721425454778,-0.98124323741158,-0.454039325542527,-0.52887870202383,-0.815647116084194,1.23277088889282,0.113795937728572,0.246052125271939,-0.405772142162064,-1.58467948542167,-1.17886909492058,-1.0446247299454,-1.52326469883106,-0.293782727447395,-1.22550886142809,1.17115850739347,-0.0983661071533045,-0.720921669122818,-2.33174374281525,-0.554436959435654,-0.782941492956134,-1.73718586280616,-0.589339638316249,0.811101791481816,-1.66814383184607,-0.239384919344369,-1.70383278316972,-0.557403706009493,"low","low","0","2"
"high-intensity forest",43,4777284,2422465,-0.0703590380433856,-0.0475173323040852,-0.0739970374168176,0.781465536266569,0.615213274384972,1.03911447251767,-0.387619639145831,0.661212576767759,1.3153774960412,0.118416519630556,0.987321674875508,1.2557497207567,0.933479112099256,0.0179359061531151,0.140646118917655,-0.254939408721837,0.53735144114823,-0.510568653499634,1.55896295080079,0.645822128874942,0.292857886924885,0.954193999648934,-0.0864199944984382,-2.03206435444645,0.62900842788655,-0.942666455176719,-0.512935662141391,-1.27843053693979,0.288604160774859,-1.41451576740791,-0.864635008883399,-0.301549057803639,0.31404525326054,-0.265046332605278,-1.06497227013048,1.41453216119269,0.999029940353782,-0.526381509420762,-0.909591468464165,-1.15311810638097,-0.714733205191252,"high","high","1","4"
"medium-intensity forest",42,4724284,2420465,-0.178428415446948,-0.0944755951804582,-0.162872003454253,1.48161759900257,1.35301077960073,0.556937519476003,0.340329129334153,1.38600650195889,1.505719653906,0.225596294437152,1.60805996520471,-0.609599649092184,-1.04005439993641,0.118898705900837,-0.242269760855327,-0.253462333776041,0.0732910359950681,-0.551716204042898,1.53752415255753,-0.325692236755404,-0.0412082380002558,-1.20274638904583,-1.53438532528104,-0.78980736901373,-1.46750175894666,-1.6471285137583,-0.811929339653202,1.02025918568732,0.677563510442775,1.44879377772839,0.350157973899629,-0.631338251545125,-1.09265492558931,0.788880042695224,0.495814876370463,0.423329812039249,0.759199803031339,-0.121721344270324,-1.19934417522859,0.448187654097382,0.663229725735576,"low","medium","1","3"
"medium-intensity forest",42,4721284,2411465,-0.174908092998652,-0.146191908895774,-0.0850407873409089,2.2121071142367,1.94415576298524,0.827662102850209,0.55250876204612,1.9226116953727,1.92316563022428,0.449301892002188,2.14565591870533,-0.813821459171552,-1.08958658978062,-0.0776315828159842,-0.314507398525702,-0.181883326287972,-0.117082011834089,-1.28655017315968,1.51391306586665,0.517793177504532,2.18433872320619,-0.31860919937476,-0.548370667601547,-0.55731743435084,-1.11554694788012,-0.886600668296165,2.07671172314689,1.02001329398898,-0.038857692813687,0.507123495306223,-0.299808553070643,-0.490356405224049,0.00935722581407679,0.534970184719563,0.551705846362394,0.728463584775134,0.79225439964783,-0.181645193991343,-0.1851803398829,0.39069792078946,0.170960230543522,"low","medium","1","3"
"medium-intensity forest",42,5415284,2329465,0.421962511613306,0.778031212897457,-0.0608959583849226,-0.744021404159668,-0.480973974401069,-0.604013432099865,0.253333032679941,-0.519203150381825,-0.71820921723234,-0.347306263402173,-0.898855033663872,1.94400350741825,0.6738898655001,1.23756600009122,0.774959974796172,-0.282886000641824,1.3428635246238,1.11846276991291,-0.607155339609818,0.603189425127123,-0.870297217569667,0.439685456953519,0.113239914905338,-1.2307775311613,-0.148987950396675,-0.760416192203307,-0.279411943410112,-0.632214106600665,-0.38488215033435,-0.689873553285925,-0.795732084430148,-0.839308311025264,-0.384571822511735,-0.277120693728403,-1.15308167625162,0.490969265199752,1.40948412400783,-0.979074594528012,-1.00537510917664,-1.2615394370659,-0.233888796087994,"low","medium","1","3"
"low-intensity forest",41,5413284,2328465,-0.180198817125516,0.0338383434275116,-0.437543101190183,-0.74062438847823,-0.472261074982798,-0.604812980112631,0.288181605549968,-0.506758039512374,-0.729049884533262,-0.329712208488616,-0.909450993061976,1.91494703438074,1.18162808579927,0.753880012010989,0.0697345915975763,-0.614371018367367,0.970197253224312,0.651136099113131,-0.798903553801649,0.142013572420583,-0.889403543164283,-0.387775039355023,-1.30905244927275,0.0184566066672168,-0.826380221583348,-0.782704561670506,-0.870855932799561,-1.27843053693979,0.88157286275999,-0.877721264445532,-1.05296274470205,0.249978904769634,0.58910528428493,-0.922828098361974,-1.18192308077275,-1.35056181048609,0.667577607036819,-1.0438078048136,0.543226912020374,-1.05626849972819,0.03342642115882,"low","low","0","2"
"medium-intensity forest",42,3364284,2289465,0.676280606345302,0.0620962672217441,1.25065972417448,1.16533293414992,1.06554120150705,0.634062928183245,0.536106119048928,1.16981987923676,0.558686019608421,-0.346915154098468,1.89215638437289,0.0599178125626181,2.75823935608407,-1.93482634198736,0.094937258159179,1.11711646746398,-1.4966231460775,-1.04865606453291,1.60900704743055,0.437704943452064,-0.73769564469132,1.68084580292236,-1.28147373970612,-0.315337770118688,0.887562954491591,-0.656827406495457,-1.08670615743159,0.770288130575234,0.960047777114939,-0.0880313595879622,0.643336953212197,-0.214529325307117,1.06366345084953,1.74414639558412,-0.447787988447535,1.45574895655718,9.98279604038237e-05,1.00494555516765,-1.48509488633693,-0.960629717727108,-1.99256199345761,"low","medium","1","3"
"medium-intensity forest",42,3361284,2286465,0.944836922509663,0.316253244734189,1.46550894857418,0.550249665759528,0.589088599717409,0.0654540244131749,0.56275433754663,0.698372629224115,0.0219747510024799,-0.725915959461676,1.40880495851239,0.185794590286897,2.77816115786161,-1.91364266542409,0.357798204906792,1.28015358151765,-1.41466837842951,-0.899750117153659,1.72504243352117,-0.125059925975904,-0.21217352026323,0.454940022886723,-0.127349661234736,-0.158856188423807,-0.158627953886887,-0.611749710167945,0.976984473978258,0.993084065229263,0.680871580954645,1.15395190685246,0.519105380451801,-0.814102825439467,0.130633549088525,0.239192906137861,1.06126928467119,0.418630308762429,0.818485731341341,-0.598804154118826,0.211563357131072,1.32902488125568,0.164315861638495,"low","medium","1","3"
"medium-intensity forest",42,3336284,2285465,0.817517751674553,0.196468856157451,1.35194588419801,0.566627597290998,0.671371395079435,-0.0696035879533512,0.694870390694012,0.759781037071018,-0.0400779214413634,-0.773094810098127,1.45064277830768,0.517804204623045,3.09366974853787,-1.90701018814456,0.330971760694476,1.17155416128752,-1.29040503430159,-0.98510059144033,1.6703548624296,0.49055284191178,-0.221789109754995,0.293063321641018,-0.252637976223166,-0.150370228419365,0.771996530748402,0.269291089539135,0.96253760958557,0.768810493513809,0.56458178783387,-0.437586173634115,0.483547379938604,-0.697913599528641,0.105542542832721,0.182980337183133,1.20835662896683,0.599262780579098,0.438264424428888,-0.79117109254277,0.0949270582020999,0.775274849518141,-0.323267890594146,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5060284,2255465,0.023302152983018,0.170587165655408,-0.0736368550326283,1.23975410700069,1.61555253994389,0.0260599290774175,1.09285591476815,1.54035232271721,0.320760150719571,-0.50896342825528,1.93471584547299,0.781429105271951,0.0583257727480295,0.409192776515711,0.274757619504941,-0.268276940006013,0.718371694594644,-1.21969420962251,1.65853857479714,0.839937516009896,-0.865489405017269,1.26417658494897,-0.0336990685386664,-1.17798105306778,0.237487365590046,-0.652774224027453,0.0500190228456404,0.543336088971384,0.4576802132925,1.46156007074321,-1.20751344917485,0.450679262209885,1.05429746742884,-0.8341196823812,-1.9348674726941,-2.5981747831132,0.455185571082133,-0.956746663645905,1.03614769612827,-1.76139328613765,-0.726829720778284,"low","low","0","2"
"forest/shrubs and bare mosaics",74,5439284,2212465,-1.82347203669816,-1.64363158596588,-1.89222170906519,-0.189181908660274,-0.068145490836545,-0.201264713414085,0.0648283846557098,-0.0792707749831092,-0.317192458543484,-0.309440497796628,0.398340065441185,1.30987229022719,0.50813518140484,0.704502048712727,-1.61896005214815,-1.98198463947344,0.905484890291329,-1.84842438742537,-0.215531624462064,1.21632793738946,-0.300360358822169,-1.27802640435652,1.21013815026098,1.71212175847625,0.187003932320822,-0.301833361476707,1.78367636254552,0.676186139635344,0.207938748244623,-0.0150808290858697,-0.634812130667612,0.729273975231614,1.09114863231849,-0.218837261055423,-0.941803647983055,1.26311069964455,-0.0786847465065994,0.037579539593944,-0.0625806857246711,-1.29271612616191,-1.50152559767305,"low","none","0","1"
"low-intensity forest",41,5541284,2192465,-0.15476631608916,-0.0333514079598682,-0.286618067408196,-0.666295501952575,-0.666216139703161,-0.43211553054118,-0.113897262952679,-0.554223854634889,-0.493991345383761,-0.295462880543089,-0.339771182344602,0.887117137507768,0.549920173875235,0.438548800803572,-0.155432274896501,-0.450955190519412,0.462886956518724,0.599465349785231,0.54611855970777,0.582144009853414,-0.265337757342421,-0.631761769421414,-0.0781115236956707,-0.558016003702059,0.240172936612902,-0.335359940327714,-0.0666180301532612,0.575556576150967,0.55001222568383,-0.552483354291629,0.14906434264349,0.456168225330806,0.462177732079562,0.443941955684999,0.514852624612146,1.10777298536573,0.334705814473577,0.367385257432151,-1.56095663378001,0.516069469667178,-0.034048764504025,"low","low","0","2"
"forest/shrubs and cropland mosaics",71,4773284,1560465,2.33993392613034,2.06851735070029,2.56235567307576,-1.06439291919161,-0.180405900223919,-2.21533675983501,2.76208127835025,-0.359649780447878,-2.12460224886841,-3.40347569789434,0.225623173782665,-0.284394539039244,0.488980603063901,-1.01374830624234,2.15496225701145,2.23253448193972,-0.620233817536186,0.0164744601773737,2.52503873524989,-0.51067071018639,-0.947616890942502,-0.663884176344921,2.39775136608423,0.826387126843854,-0.917817792408294,-0.623876512309475,0.622607418293453,1.19505420425048,1.10215898977963,0.778256484533265,-0.560462433408921,0.646803849296094,0.435841179460587,-0.739949025097165,-0.924155550008511,-1.31743649466039,-0.199794545809689,-0.541949091145712,-0.84999608634349,-0.739902465488346,0.606777464244455,"low","low","0","2"
