"Land_system_names","Land_use","lon","lat","BIO1_Annual_Mean_Temperature","BIO11_Mean_Temperature_Coldest_Quarter","BIO6_Min_Temperature_Coldest_Month","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","BIO10_Mean_Temperature_Warmest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO7_Temperature_Annual_Range","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","Landform_sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity grassland",52,3474284,3568465,0.140120765564223,0.646759277985651,0.786695293877042,-1.12178173820173,0.392923945336361,-0.580126907670259,0.455630985937081,0.459461941950717,0.529457800150269,-0.134120012637212,0.452422282682433,0.387093552172139,0.0559867850766226,0.986746544969754,-1.30524400900641,0.554919105476204,-1.96673680002054,-0.935724396944422,-2.17991820129238,-0.0182263455819584,0.319856214905957,0.473476612899608,2.75155317421292,0.572961153501706,1.58755962813435,0.416746242134424,2.48289534670546,0.998469961109088,0.187455067996656,1.86400968926064,0.982794418976922,0.30514152614077,0.6342507488909,0.602885659213997,2.91795335693204,0.712519023143684,-0.215250107355921,1.03962518521679,0.8107792335492,3.14748525405715,1.31763107767443,"low","medium","1","3"
"medium-intensity forest",42,3478284,3547465,0.0815296887487452,0.619164695113812,0.841353440415375,-1.12492046910276,0.339156200031998,-0.688032575806845,0.906856142933041,0.849727824076886,0.765658937022803,-0.0625417103395749,0.909494219378149,0.651575905167109,0.27977854028687,1.41630979239374,-1.84660097672224,-0.148204080451921,-2.01285382687897,-1.11523487804585,-2.45123116933238,-0.293392759592794,-0.592780630875321,-0.146697194502805,1.20895570710875,-0.874304180876483,-0.635184130750605,-1.45138638600433,0.629150599182003,-1.39683857880941,-0.137270217034399,-1.35117970666749,-0.702091480666375,-0.110703785348582,0.171696482612883,0.0374682668708678,0.644170843527513,-0.397939698642502,0.115512987305998,0.013511077746371,0.779987889669349,0.742793800416112,0.408100740297919,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,3519284,3513465,-0.0144911745371703,0.49058540357305,0.652252713457557,-1.77276133264868,0.325587326779544,-0.720692975199926,0.240662549875939,0.188508715632418,0.240288479246444,-0.0140129935772863,0.251418082954616,0.105612967134219,-0.0458354316944709,1.05834785231439,-1.1178931365379,0.609936930595866,-1.85646217720327,-0.962360068991433,-2.00265860513953,-0.451653703382868,0.722559941781947,-1.1788840256031,-0.628560523300937,-0.183773914153408,-1.04376856323064,-1.58931040886888,2.27805776339413,-1.17109282111453,0.362212093250866,-0.10337915815355,-1.52088545777901,-0.00954188420910162,0.271804597665525,-0.964524396893416,0.273130355084123,0.406911034064588,0.83442841288776,-1.09143517198047,1.02434209892839,0.455473105937986,0.936806058858017,"low","none","0","1"
"wetland",12,3482284,3499465,0.391282283663791,0.87472827068739,1.08545446153711,-0.777807538200969,0.480996777047058,-0.328882186165571,-0.168402899224736,-0.294657724857697,-0.00921366718335489,-0.387858835883639,-0.293578238848674,-0.0737568847590762,-0.0961649311050174,0.229911087606065,-1.96627004130992,-0.305643977991313,-2.0358871715389,-0.811070992841133,-2.50532071452507,-2.17285541755957,-0.564075216034686,-0.842215436966548,-0.548911566431785,-1.49576541142031,0.155300286887181,-0.0242009522428113,-1.03477288708416,-0.779751800387421,-3.12555081346141,0.142550660961934,-2.05782209501176,1.24171832864348,2.02781534322799,-2.04505981301269,1.05537220698447,0.1887733111116,0.463418190658524,-1.53789107366741,1.62800243740124,0.784305459552588,-0.951928338474223,"low","none","0","1"
"medium-intensity grassland",52,3490284,3493465,0.240374125078927,0.730473747957666,0.890956333495256,-1.00193873127218,0.429210460971459,-0.459935805345733,0.178658769348775,0.0638141756807262,0.24000291857526,-0.336738729071188,0.0515728361597557,0.18667193204974,0.0816232115711514,0.617761649425352,-1.40659576070539,0.389282468596868,-1.95975910654557,-0.814500764119702,-2.21212326296799,-1.09760374080806,-0.979670405263218,-1.15570996919168,-0.74442101802415,-0.488964988696751,-0.823461085131132,-1.16447324207499,0.567263776262447,0.321036101887989,0.488114990003887,-0.264396939245039,-1.51451777156465,1.60809042988543,1.17944988811951,-1.74536592867474,-1.03620520179245,-3.09856635742791,-0.100554440329078,-0.852755951934519,2.04261267435999,-1.06197771366882,-1.38918175784297,"low","medium","1","3"
"wetland",12,5195284,3483465,-0.17060719288436,-0.450676880812129,-0.220970571851734,1.27098438462471,-0.416382283889167,0.190476490549673,-1.27742562129519,-1.30063549620478,-1.09533477511848,0.421652447142216,-1.24267919194534,-1.11101112308733,-0.510205568723345,-1.85480432634767,-0.534580769697982,-1.15168251440882,1.12147447977807,0.270092383656994,0.619907085349311,-2.08046914884996,-0.57757770885149,-1.84291034359806,0.340161571057451,1.87296441516803,-1.32127743737563,-1.62110979749664,-0.207960706164732,0.453650227062479,-2.92091858102654,0.664894348647019,-1.27137295537124,0.0849719529238626,0.0379067636938087,-1.79914537973085,-0.327677989169507,0.59911084589512,0.4138227351226,-1.79826884027043,1.54975586182968,-0.481154875475751,-0.483718044285402,"low","none","0","1"
"medium-intensity grassland",52,3494284,3481465,0.303746061017321,0.755066990698819,0.89655362650439,-0.966230045868585,0.472840086180397,-0.360622277822624,0.0105132704450034,-0.124532751255063,0.195403936230441,-0.462008315858983,-0.130926316765366,0.130429054919978,-0.00323493569880693,0.420159941927476,-1.12497761414974,0.667373288208979,-1.89238344945246,-0.642729377592059,-2.04085574316606,-1.14105373402319,-0.328713634432062,-0.645730715595748,-1.58847131830817,-0.805919334773703,-0.782460626785224,-1.17662156941093,1.25505813749099,0.786838928557319,-0.010533252396105,0.427501016466162,-1.70359050425473,1.77847346252337,1.42541167526551,-1.64358085797229,-0.245259348829396,-1.58467342591252,-0.14493498001328,-1.15906582294335,1.59101324182701,-0.148707428868576,-0.0841129060097303,"low","medium","1","3"
"medium-intensity forest",42,3579284,3437465,0.297842278530321,0.693592132365958,0.826310733051103,-1.03830532516159,-0.0134553492477047,-0.241829731047616,-0.978808326985872,-1.34972227815178,-0.529397948739118,-1.66582993032899,-1.26589782658102,-0.512288604489035,-0.596352208769935,-0.907748399456316,-0.591971739441375,0.943739883969442,-1.63162665221641,-0.278984927729724,-1.55291191478138,-1.28037278835111,-1.06434833360779,-0.382879953521598,1.10678092649924,2.40385597423965,0.523049800041886,0.798997371193082,1.17806838149705,-1.39683857880941,0.758767980203934,-0.937409793021468,-0.646303585780249,2.21947603659623,1.81987554151583,-1.64018601920535,3.2518164200337,0.995526342094463,-1.02285089789487,-0.229639154653325,0.217595347751327,2.60634082989828,-1.01873727321953,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,3525284,3434465,0.154052318845481,0.599647575578901,0.746414799683134,-1.1759663058035,0.411069601295512,-0.497046605756875,0.27767677238589,0.0192336133056385,0.598838981208281,-0.74342775389309,0.0733605038395953,0.555164440897969,0.129829883345452,0.70429991479715,-0.903367157088034,0.75662659194009,-1.77171526320604,-0.648254925627118,-1.81753850469823,-0.042886781436737,-1.04092210147796,0.655682573911082,0.10123013961881,1.81735941042356,0.739064624197271,0.170923135661146,0.345436835077022,0.891873405579101,0.482281174404021,0.698442654313069,-0.249109386819585,0.632665262140417,0.946935844913336,-0.766652331434971,3.21388294109383,0.391124730277579,-0.679198740003838,0.316681336471784,1.08689352653278,3.26113430196666,-0.521225015678269,"low","none","0","1"
"high-intensity grassland",53,3525284,3429465,0.0801630485428241,0.545577766035573,0.695996913868619,-1.24794685150123,0.371764060500142,-0.585491703370278,0.240411410313536,-0.00833264498981741,0.595387701778563,-0.783574242628618,0.0341704132927148,0.545476684559226,0.11359697818822,0.658985862442281,-0.880705946603346,0.778648878413604,-1.78562360099933,-0.723515507943864,-1.81938951780581,-0.292162189664527,-0.333383339798582,0.0525690160473474,-0.793721441948565,-0.343093228177513,0.293086426454251,-0.540729174977134,0.292454891267449,-0.735314309704351,-0.197637336355732,-1.0248847691265,1.1955170208292,0.640638829697999,1.18389805810638,0.641822160097649,2.0365444298828,0.390532961447645,0.131222698283491,1.44299228438775,-0.0878754083206917,2.16686429628618,0.0670619399448664,"high","high","1","4"
"water body",11,3491284,3424465,0.370471485128739,0.775326236787737,0.897011093506611,-0.942730887558493,0.0372379315053173,-0.204979341537891,-0.741045194697979,-0.964168486513577,-0.406841708124815,-0.961778606320925,-0.934638485869401,-0.404155485447297,-0.438490535007938,-0.602106927087315,-0.769068300192146,0.879628203458095,-1.75187620214959,-0.371348396821664,-1.75747704769453,-1.65532973300226,-1.3508176230548,-0.667322005712642,-1.45179976551723,0.122740303577614,-0.142801864698659,0.864290168589519,-0.453856717231975,1.90644379779169,-1.08902248902804,1.36255661914888,0.471575858033457,1.06548556199826,1.13657135122219,-0.939688051062286,-0.412306429300969,-3.59381917385228,-0.580915944377694,-0.0438181946279888,-0.0768416698211314,-0.0680857621377955,-0.68365740040901,"low","none","0","1"
"medium-intensity cropland",62,3501284,3423465,0.308135941167588,0.719940227721545,0.836255905375433,-1.01721457795537,0.00765398652542247,-0.282064989231318,-0.507706826243771,-0.742816481706163,-0.134943273705949,-0.970848778202247,-0.712518519805972,-0.147218158840059,-0.280036369322726,-0.26729226219495,-0.707366114386158,0.951043837664976,-1.74627355822074,-0.41705401747112,-1.71261690407976,-2.21885009160127,-0.926450783681655,1.46641701616508,-0.436423376614304,0.995211604249918,0.627735538433871,-0.00820755254336893,1.19360905793873,-1.39683857880941,-2.86912415573202,-0.139715987783484,-1.28425229818037,0.444527835313534,0.678797729069995,-1.08037212143492,-0.779576620980244,-1.14696948357174,-1.73687256482536,-1.16363107957324,0.745100234564599,-0.885897173223606,-1.11965109304781,"low","medium","1","3"
"medium-intensity forest",42,3479284,3421465,0.34130802616582,0.754460123856664,0.865518664125998,-0.966536677827554,0.0170964104454307,-0.280333410476366,-0.68068031815139,-0.903065356767723,-0.374579188263988,-0.954561154119564,-0.877944968736178,-0.360282748819951,-0.373418022228289,-0.565786161192183,-0.822556161088455,0.861506170519228,-1.78879992497849,-0.435754457909246,-1.77684142200674,-1.58167214299185,-0.537747764646688,-0.463491065305002,-1.23146466946963,0.542428279782735,-1.60836347937145,-0.773080392024127,0.878206326737681,1.37518104006049,0.680943097806087,0.739342080535895,-0.537421637808054,0.0558319617427315,-0.127244071779462,-0.928554257056468,2.111242408072,-0.442061286404419,-0.805062168312943,-0.565727022196083,0.253290286059945,2.2818183661329,-0.691919495156182,"low","medium","1","3"
"high-intensity grassland",53,3523284,3420465,0.0132395548807983,0.5038906667854,0.643034101541288,-1.31105728378361,0.341267693175684,-0.655499188815291,0.380241615841558,0.141866591382012,0.804661010708774,-0.876899189271878,0.158680320281774,0.729846781744244,0.216212114057743,0.755630913855909,-0.878143329895479,0.801828827113177,-1.78581685667505,-0.779425508087893,-1.79709716064037,-0.399126438969502,-0.659654038690821,0.927738769298116,-0.960041394421519,0.456865773646897,-0.0411580549776498,-0.620873060804253,0.344738529948915,0.737482464638172,0.0827399418182777,0.531748142250241,-1.13646051717721,-0.518357090188116,-0.0984903722738901,-0.755149248371139,-1.45954975969674,-2.38405964405379,-0.530687781707548,-1.42463740757718,0.449689268868785,-1.27962831917323,0.369621485804248,"high","high","1","4"
"high-intensity agricultural mosaics",733,3507284,3415465,0.271432542027049,0.690553874101962,0.80632809160502,-1.05799662849827,-0.0154223426044989,-0.324092612365846,-0.328289975029133,-0.579821512087097,0.0838209530355851,-1.02804494689218,-0.550975696255714,0.0588289248760714,-0.159524850157134,-0.0433603885420586,-0.652937080254629,0.973552573228503,-1.72845406956612,-0.434583327175264,-1.68529670219951,-1.70317115100238,-1.15847205954153,0.196736645263121,-0.472477906900486,-0.759929298294416,-0.322835682509699,-1.03966527075226,-0.443097211552999,-0.645207975206644,-2.1827613493429,-0.00999992453830676,-0.0795567427910228,1.34410516484106,2.12715755324364,-0.461465648877361,0.380989407169454,-2.42315764304474,-0.570982488119378,0.959956025999535,0.166327656025788,0.40724102770985,-1.15686740465905,"high","high","1","4"
"medium-intensity grassland",52,3377284,3407465,0.287909427960198,0.823540918478865,1.00601216589606,-0.862978702593876,0.428006687933905,-0.515381094262232,1.10123518207997,1.13909033199839,0.907634711962933,0.113765272198728,1.24313540260492,0.776653591055404,0.340111976294942,1.59877360462678,-1.76604841200784,0.134906402989502,-2.20499980018347,-0.943749378759063,-2.52298187264162,0.12798788535527,-0.2952954621543,0.78957764280225,-0.465387343147493,-0.508512423510234,0.138172775625073,0.553740642999102,0.485549339024887,-0.553363519675949,-0.113759928518019,-0.27164353866333,0.128895514702263,0.36523038964929,0.755514238949344,-0.664455048598854,1.80868723706401,-0.364003883518849,-1.06939192885986,0.321916685878529,1.06318023345344,1.23550569722009,-0.73210592359549,"low","medium","1","3"
"low-intensity forest",41,3585284,3406465,0.36445080588291,0.733872858952033,0.860963178022217,-0.97217321785741,-0.115299391530403,-0.162449108807085,-1.12095672747367,-1.47455826521092,-0.669520698548719,-1.65180918344222,-1.38266282017119,-0.670562905358969,-0.760160135924684,-1.12235986777112,-0.592693479523711,0.86453240350791,-1.58867937257332,-0.205399828522895,-1.52876029537841,-1.34077797184785,-0.0866654114488542,0.839863019487354,-0.071308229795008,-0.132710396321234,1.10832435376353,-0.12007584808196,0.0797484895639232,1.2010403506981,1.29602651805179,0.878835951420185,-1.72068228054754,1.55057336227355,0.808641784577513,-2.0064201590839,-0.145781992568454,-2.08199130927231,0.435351247285996,-0.909244213946533,0.233722782853491,-0.215890126405562,-1.60761821200639,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,3386284,3404465,0.284307261283252,0.769356310358308,0.895581028118886,-0.939932217597759,0.456095603228013,-0.460868175712087,1.16724015475309,1.12688618047702,0.980547065041558,0.0902709163708983,1.26559221992511,0.843203188141033,0.326760324575003,1.72852953246545,-1.25839928770355,0.627262168586119,-2.04205592306234,-0.75475733567401,-2.15663549024592,0.0217325907105682,0.255791819048202,0.0209880457661562,0.0309352343903501,1.02354353191153,-0.429478952429821,-0.636129790850471,0.486909426054912,1.00065804190097,0.505319969936374,1.31682420400241,-1.01633310195821,1.17154909578799,0.979041612449969,-1.17360194542441,2.65292753691269,1.12477368265514,-0.0273315136046006,-0.15919874637346,0.804537111485623,1.99148626227941,-1.19736821200463,"low","none","0","1"
"low-intensity agricultural mosaics",731,5244284,3393465,-0.128985695047512,-0.450676880812129,-0.236716777156562,1.04397655693276,-0.396659661739634,0.266345231714727,-1.22895845489088,-1.27498602450996,-0.967099720846614,0.248206960834949,-1.21865455086697,-1.01174858580292,-0.490229627230236,-1.68965034274437,-0.361795699644536,-1.08487046406034,1.24095505424762,0.392151350104319,0.771702075579477,-2.20362894939913,-0.470918874542611,-0.958326937594723,1.49598571444283,0.713355141298887,-0.0749285158897697,-0.498534560730741,0.440059753811783,-0.725000110888312,-3.12555081346141,0.673523909524376,0.989596705692008,-2.02246041713567,-3.656165572561,1.18841002748631,0.36987588851077,0.205524623546122,1.41736258587962,-0.284948564533463,1.76984209632414,0.785439936195471,3.0683300190562,"low","low","0","2"
"water body",11,3461284,3385465,0.31845480904827,0.741737142091834,0.841907014719364,-0.987499153567992,0.0067896680799816,-0.281453579440096,-0.83910251968045,-1.10882703761926,-0.355231396277313,-1.12614055149246,-1.01183260165364,-0.433464188298779,-0.617558830452079,-0.608740270812085,-0.649771091035009,1.02349804789634,-1.77736647400626,-0.39621883555298,-1.69942517040776,-1.57904199495872,0.48334892050783,0.110505452587374,-0.571196285038023,-0.198929369012649,-0.900869477540931,-0.55531823005361,-0.501346659244416,1.78406200434081,-1.27904071415179,0.664462291465296,-0.162130479346822,1.38341825384519,0.721166168658243,-1.19888860703183,-0.531205388930518,-3.97255154732987,0.478803999502232,0.232637006537547,0.698762178661514,-0.451966632409132,-0.447314213197936,"low","none","0","1"
"low-intensity settlement",21,5251284,3377465,-0.128985695047512,-0.46747146820144,-0.236716777156562,1.0452144092444,-0.396125181808721,0.289426956552675,-1.19632213387048,-1.23694994641147,-0.93975004191277,0.246888124858528,-1.1808510762838,-0.979324737139949,-0.447816124537348,-1.63638365877169,-0.304200676293388,-1.04196731431188,1.26087151875534,0.410498481195794,0.790911091277295,-1.51175377968998,-0.780975186406351,-1.43497340347986,1.55583236575898,0.245927634604202,0.859723197447451,0.960212847409115,-0.43625133429496,-0.457873992920285,-1.08947345066225,0.519208652694161,-0.648836603880166,-1.16599871999333,-0.988810571980383,-0.873359398754355,-1.91153388011255,-2.58132365624166,0.570234069052144,-1.6082436271136,0.168658360759591,-1.67204416374323,0.102053679078007,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,5232284,3360465,-0.128985695047512,-0.433882333464179,-0.220970571851734,1.34084072000441,-0.386798362420464,0.266345231714727,-1.21155569737742,-1.26044752026319,-0.929571484345679,0.234672293089648,-1.19744028971855,-0.986074667983949,-0.457901958727423,-1.65046154498857,-0.339910057650148,-1.02189912414573,1.19561636209366,0.389579240548357,0.744981310476819,-1.52280658606245,-1.0231417631766,-1.19342339897354,1.35962907522075,0.809977739650143,-0.167456304130753,-1.19971434609676,0.244782808814995,0.650451371660477,-0.465708036074373,1.04281277778919,1.4439109289614,-1.49649382240735,-2.84674589518569,1.10713571083888,0.466531680897443,0.162935962012544,0.970631547589086,-0.0820590076857167,0.784503467332399,0.703183838123346,1.57590018350283,"low","none","0","1"
"high-intensity grassland",53,3413284,3357465,-0.0562701555287375,0.484730275720849,0.605613763932899,-1.63451490927688,0.545906664395981,-0.787848712926232,0.952069784590883,0.936452492685433,0.939733421826353,0.114878801632232,0.977187430018631,0.713588103643176,0.140397677872552,1.70653317678405,-0.880151459074333,0.911471132020077,-1.93336807099615,-0.931728980466478,-1.89942257674426,-0.514011883773792,-0.343938924244374,-0.487262073351978,-0.538789690293082,-1.15261941138343,-0.407684567324989,-0.527669900689259,0.696061664932233,-0.656749630617022,0.409211993321357,-0.616225803330881,-2.71767617868957,3.45009862144954,1.41567352291711,-3.28602270945252,0.773257170821566,0.947582108187066,-0.501018254755006,-1.34970681861622,-0.438254547783097,0.0505023242204586,-1.89155241574527,"high","high","1","4"
"forest/shrubs and cropland mosaics",71,4188284,3352465,0.225944817856856,0.338667605327409,0.597832915843251,1.10246529643584,-0.110137603340892,0.00745327563756079,-0.742903925674644,-1.0863135315008,-0.590901056241747,-0.937697670174065,-0.998898703108337,-0.433227511022389,-0.243140357489932,-0.609113892000748,-0.592176067683861,0.0608293726114436,-0.650777200364711,0.0400122585585589,-0.870354612218545,-1.69044957985046,-1.21484961505982,-0.854855125753307,-0.565863176320896,-0.665549793312581,-1.34714518403887,-1.25130114726439,1.71944984410681,-1.30170769181406,-2.12155011487998,0.0830102291626506,-0.0446316441365194,-1.28672308543179,-2.54020170277994,0.200865120383802,0.207803277058557,-0.568013286814044,0.347780096519256,-0.715339810542795,0.482881629245363,0.30426110651514,0.89428530673677,"low","low","0","2"
"forest/shrubs and grassland mosaics",72,3374284,3350465,0.394198550173474,0.866790151280966,1.02243498913048,-0.819632093848689,0.504617249207859,-0.338582196590318,0.758354486645325,0.753904659428909,0.842585842482949,-0.142626477894503,0.794863738682803,0.644705008717262,0.251918015259728,1.19400091047093,-1.28679157582833,0.623634730713222,-2.07003651183985,-0.615640138651432,-2.20458264160828,-0.350633448143,-0.458788472105487,1.92728859652228,0.0252134420026312,-0.365868257925433,3.46779800680442,3.0446358865413,0.0196974404771286,0.309792970245439,0.924912905072843,1.10520385729123,-1.81539327597166,2.71091316919867,1.98101543326715,-2.93494553593157,-3.16826454441793,2.02758214019679,-0.73350084123523,-1.90851707236867,0.333669651773387,-3.25939145368021,-3.1067835251724,"low","none","0","1"
"forest/shrubs and cropland mosaics",71,5160284,3350465,-0.0649735062330925,-0.349909516641704,-0.126493189855105,1.36367652536919,-0.347353118121398,0.291146472677326,-1.22795219255604,-1.30422813387092,-0.945197831151362,0.288512134781843,-1.20832376420265,-1.00311643263375,-0.470359486558631,-1.69200029257981,-0.361795699644536,-0.962017529860636,1.04788858695887,0.405751789824563,0.61774764643799,-2.05240845636567,-0.282136436573435,-2.08789994400071,-0.529995101854902,0.294907288050818,-0.86445205376469,-1.03139161456463,0.680375116593963,0.908773660151176,-2.51221102902093,1.30208461799823,-1.01109405029502,1.19779314692448,1.21043222705877,-1.57929278374224,-0.86408863237685,1.51469906057578,-0.165846797153594,-1.60720773875656,1.07919829470219,-0.918345868520039,-0.530953675962652,"low","low","0","2"
"high-intensity grassland",53,3373284,3349465,0.398822025374912,0.871038059010621,1.02225043307755,-0.819292141797587,0.504036992985852,-0.34191242864465,0.682574455008303,0.679537238034497,0.797696670928937,-0.157045526978122,0.712787533668489,0.594302506154197,0.220877019832995,1.11823726508856,-1.3063035498122,0.594647705784966,-2.07185954018403,-0.628097467214133,-2.217345878807,-0.486543382317382,-1.11731198243781,1.64584296305732,-0.478050515585564,-0.173833757493732,3.25417972253588,2.83841338318934,-0.798776323631011,0.626976617092851,1.03918719475207,0.983841795515698,0.259887404567387,1.58185611118375,1.3411097451338,-0.278511234803763,1.6491270814595,-0.533816397206594,-0.826868376232285,1.46407105502726,-0.432129611991056,1.53564345462689,-0.336530825404143,"high","high","1","4"
"forest/shrubs and grassland mosaics",72,3384284,3341465,0.186863591776566,0.682640420172891,0.81105272280572,-1.07517923378711,0.413125702070517,-0.540157973442046,1.2753145188037,1.22199141190736,1.21478570179755,-0.00814447731676305,1.33710414810669,0.979674408032382,0.404908160168221,1.74415389981975,-0.99534150577663,0.843130808751599,-1.98505637567898,-0.727466268221846,-1.99909085642885,-0.382369526579278,0.653885862865801,-1.31540005634265,-1.08984633689408,-1.20731484980091,0.320847251546551,0.571465562436818,-0.159953158272004,1.03487018417676,0.602688658798345,0.664462291465296,0.517914239969705,0.899755173886875,1.13706323077022,0.387708816934547,1.43870780444611,-1.14614629316233,-0.322485960550121,1.45749152666532,-0.0740083661894111,1.54540144894728,-0.192507295529167,"low","none","0","1"
"medium-intensity grassland",52,4093284,3327465,0.26641788938648,0.422640422149885,0.645071575752167,0.998304946203219,-0.0810978013918786,-0.0312682407032627,-0.73586797072505,-1.07704375371191,-0.605089839513542,-1.02339021279296,-1.04371999380342,-0.436971065025191,-0.307587144989328,-0.50873576332606,-0.664763126558056,0.128141585006469,-0.833931472746432,-0.0686923150741219,-1.05622996633679,-2.86551167587157,0.759222849188471,-1.04196514636792,-0.0212672551746987,0.0278492459758395,-0.839592314723732,-1.04084264999459,-0.546856779024941,1.16132889717524,-3.12555081346141,0.813239154915491,-1.25274017606536,0.762040140046068,1.07153090802167,-2.22705847326812,-0.163783282680323,1.36607612554713,0.101081957774733,-2.06358884060781,1.29690955409361,-0.25691538101765,-0.910578667879795,"low","medium","1","3"
"wetland",12,5218284,3314465,-0.034316190048281,-0.383498651378965,-0.173731880853419,1.45157405730068,-0.712221539720783,0.386609182865454,-1.30849503593644,-1.35019024223752,-1.03409760731068,0.410991265155062,-1.26131963876598,-1.10478508465006,-0.532167401886644,-1.86963492218566,-0.189010354956361,-0.914175911420295,1.22766999130379,0.52558057310966,0.815264814364458,-1.75092457773516,-0.148912016747571,-1.11030011545105,-0.469533872217792,-0.804014447610683,-0.912741549061722,-0.775757929837451,-0.0283613174098636,0.967066288497207,-1.74207754869074,1.38433453554231,-1.41557731004645,0.0610036694587611,-0.286083971199697,-0.838640203010315,-1.01273850638376,-1.42922645511723,-0.0417039845580004,-1.21776083864123,1.30607091638805,-0.751357728499915,0.95742159634363,"low","none","0","1"
"high intensity settlement",23,5218284,3313465,-0.0449604437287903,-0.383498651378965,-0.173731880853419,1.43436346749001,-0.712221539720783,0.367917309371852,-1.30479706445806,-1.34417244042573,-1.03420330903199,0.423149323738651,-1.2553310408418,-1.10415905323902,-0.525084876344298,-1.86896223336754,-0.189010354956361,-0.908457969409141,1.21337210672959,0.517779747906536,0.807096800842276,-1.4717622373874,-1.00539538602176,-1.07642701156626,-0.209379092084576,-0.536096415094061,-1.23234291974684,-0.952908784732773,0.334849191593473,0.872011244922814,-0.319025665944766,0.784013611754227,-1.13954539185353,-1.4290994148523,-0.527000197611446,-0.793056800297083,-0.332362706072897,0.336789650858133,-0.409051093248791,-2.00370458993415,0.648418956411379,0.000460596882820371,0.547689396893382,"high","high","1","4"
"high-intensity forest",43,4715284,3304465,0.183175092179264,0.0195708853854601,0.20417742188161,1.44827907041205,-0.189117152334848,0.383030602540031,-1.251549406426,-1.2710290713948,-0.89232664517751,-0.147732710097398,-1.26861578163322,-0.931268617068048,-0.540831143920502,-1.46905708972552,-0.304200676293388,-0.563258466546482,0.479310658683859,0.478031351891671,0.188835508666157,-1.66731252694932,-0.66352011779117,-1.75144794377293,0.144188859944701,-0.961633587313532,-1.51119129951243,-2.65577063365321,-1.13004496472916,-1.39683857880941,-2.06805437238693,1.0756865450812,0.620246880313662,1.01393069208472,1.01971655933502,-0.374095050627146,-0.240690180846753,-1.16056082780977,-0.997486570137225,0.883468010441606,-0.0604668414790526,-0.603478604651062,-1.47207386717193,"high","high","1","4"
"medium-intensity grassland",52,3969284,3286465,0.416360706995216,0.657764325269359,0.92942232370889,-0.0673469515072795,-0.0219299114320889,-0.00646699974066404,-0.672656100267322,-0.776684981248819,-0.687791047382816,-0.21849512799971,-0.781202667577117,-0.523263074604197,-0.20643054505,-0.494677135924809,-1.93341438947961,-1.14413317096462,-1.21611328997467,-0.365520324922229,-1.80083126680535,-2.35225601710547,-1.21533078474748,1.10016680385779,-0.62523451855848,-0.401110359906237,-1.40063279906395,1.03784394057577,-0.872370764351571,1.84586901198616,-3.12555081346141,0.680844081690366,0.0245221883437777,0.16709613020749,0.0648660137371021,-1.01620106906378,-0.447045596452214,-1.04357947558912,0.401013961193597,-0.775713652244155,-0.0819535953992869,-0.324045513224197,-1.5676247527167,"low","medium","1","3"
"shrub",80,3430284,3285465,-0.0760189599101564,0.464753921835667,0.562542309941469,-1.36705376750655,0.693460367056229,-0.786583082832285,-0.0791448313950377,-0.135399455000763,0.156731696187929,-0.221524334496283,-0.129337126835791,0.0533044118965267,-0.3635711616732,0.561997309178592,-0.649771091035009,1.14460005406589,-1.87253781163218,-0.853486940094218,-1.75180347941732,0.37990503982616,0.569955798774107,-0.0411665788056123,-1.0911209717517,-1.35999725889453,-0.309771762447672,-1.12172641237649,-0.406016558644846,-1.06633495406841,0.406852781052273,-2.02687093563104,-0.872479798347518,0.880628776736145,0.629845846086492,-0.309684833890544,0.417178801257428,0.918779468654732,-0.0714270377106274,0.218231209855775,0.472712465015752,0.362508632371002,-0.55691767504555,"low","none","0","1"
